timestamp,user,action,department_accessed,file_size_mb,location,device,success,is_anomaly,hour,day_of_week,is_weekend,is_night
2024-01-07 16:48:59,bob.johnson,download,Finance,36,London,laptop_3,True,False,16,Sunday,True,False
2024-01-07 16:50:43,jane.doe,file_access,HR,0,NYC,laptop_3,True,False,16,Sunday,True,False
2024-01-07 16:53:13,charlie.brown,download,IT,65,San Francisco,laptop_2,True,False,16,Sunday,True,False
2024-01-07 16:54:47,john.smith,file_access,Engineering,0,San Francisco,laptop_2,True,False,16,Sunday,True,False
2024-01-07 16:55:25,alice.williams,login,HR,0,NYC,laptop_2,True,False,16,Sunday,True,False
2024-01-07 16:57:34,bob.johnson,login,Finance,0,London,laptop_2,True,False,16,Sunday,True,False
2024-01-07 16:59:09,charlie.brown,login,IT,0,London,laptop_1,True,False,16,Sunday,True,False
2024-01-07 16:59:27,charlie.brown,download,IT,4,San Francisco,laptop_3,True,False,16,Sunday,True,False
2024-01-07 17:00:37,bob.johnson,email_sent,Finance,0,San Francisco,laptop_1,True,False,17,Sunday,True,False
2024-01-07 17:03:44,john.smith,email_sent,Engineering,0,London,laptop_1,True,False,17,Sunday,True,False
2024-01-07 17:03:52,alice.williams,download,HR,19,San Francisco,laptop_2,True,False,17,Sunday,True,False
2024-01-07 17:04:05,alice.williams,file_access,HR,0,London,laptop_2,True,False,17,Sunday,True,False
2024-01-07 17:05:32,jane.doe,download,HR,14,San Francisco,laptop_2,True,False,17,Sunday,True,False
2024-01-07 17:06:44,john.smith,login,Engineering,0,London,laptop_1,True,False,17,Sunday,True,False
2024-01-07 17:07:23,bob.johnson,file_access,Finance,0,NYC,laptop_1,True,False,17,Sunday,True,False
2024-01-07 17:09:42,charlie.brown,download,IT,29,NYC,laptop_2,True,False,17,Sunday,True,False
2024-01-07 17:09:48,charlie.brown,email_sent,IT,0,NYC,laptop_3,True,False,17,Sunday,True,False
2024-01-07 17:10:32,charlie.brown,download,IT,5,San Francisco,laptop_1,True,False,17,Sunday,True,False
2024-01-07 17:10:46,charlie.brown,email_sent,IT,0,NYC,laptop_2,True,False,17,Sunday,True,False
2024-01-07 17:15:13,jane.doe,file_access,HR,0,London,laptop_1,True,False,17,Sunday,True,False
2024-01-07 17:15:39,charlie.brown,file_access,IT,0,NYC,laptop_3,True,False,17,Sunday,True,False
2024-01-07 17:15:45,alice.williams,login,HR,0,San Francisco,laptop_3,True,False,17,Sunday,True,False
2024-01-07 17:16:58,bob.johnson,email_sent,Finance,0,San Francisco,laptop_3,True,False,17,Sunday,True,False
2024-01-07 17:18:16,john.smith,login,Engineering,0,San Francisco,laptop_3,True,False,17,Sunday,True,False
2024-01-07 17:20:48,alice.williams,download,HR,93,San Francisco,laptop_1,True,False,17,Sunday,True,False
2024-01-07 17:23:29,john.smith,file_access,Engineering,0,NYC,laptop_1,True,False,17,Sunday,True,False
2024-01-07 17:23:34,john.smith,file_access,Engineering,0,NYC,laptop_3,True,False,17,Sunday,True,False
2024-01-07 17:26:15,john.smith,file_access,Engineering,0,London,laptop_3,True,False,17,Sunday,True,False
2024-01-07 17:28:44,john.smith,login,Engineering,0,London,laptop_3,True,False,17,Sunday,True,False
2024-01-07 17:30:13,charlie.brown,email_sent,IT,0,San Francisco,laptop_1,True,False,17,Sunday,True,False
2024-01-07 17:30:48,bob.johnson,login,Finance,0,NYC,laptop_3,True,False,17,Sunday,True,False
2024-01-07 17:32:47,charlie.brown,file_access,IT,0,NYC,laptop_3,True,False,17,Sunday,True,False
2024-01-07 17:33:46,alice.williams,file_access,HR,0,London,laptop_1,True,False,17,Sunday,True,False
2024-01-07 17:34:17,charlie.brown,email_sent,IT,0,San Francisco,laptop_3,True,False,17,Sunday,True,False
2024-01-07 17:35:20,jane.doe,download,HR,68,San Francisco,laptop_2,True,False,17,Sunday,True,False
2024-01-07 17:39:18,jane.doe,file_access,HR,0,London,laptop_1,True,False,17,Sunday,True,False
2024-01-07 17:40:38,charlie.brown,download,IT,11,San Francisco,laptop_1,True,False,17,Sunday,True,False
2024-01-07 17:43:23,john.smith,login,Engineering,0,San Francisco,laptop_2,True,False,17,Sunday,True,False
2024-01-07 17:44:13,alice.williams,login,HR,0,NYC,laptop_3,True,False,17,Sunday,True,False
2024-01-07 17:44:31,bob.johnson,download,Finance,37,NYC,laptop_3,True,False,17,Sunday,True,False
2024-01-07 17:50:18,bob.johnson,file_access,Finance,0,London,laptop_2,True,False,17,Sunday,True,False
2024-01-07 17:50:28,john.smith,email_sent,Engineering,0,NYC,laptop_1,True,False,17,Sunday,True,False
2024-01-07 17:51:00,bob.johnson,file_access,Finance,0,San Francisco,laptop_3,True,False,17,Sunday,True,False
2024-01-07 17:52:51,charlie.brown,file_access,IT,0,London,laptop_3,True,False,17,Sunday,True,False
2024-01-07 17:58:24,jane.doe,login,HR,0,NYC,laptop_1,True,False,17,Sunday,True,False
2024-01-07 17:58:39,charlie.brown,email_sent,IT,0,London,laptop_3,True,False,17,Sunday,True,False
2024-01-08 09:01:14,jane.doe,file_access,HR,0,San Francisco,laptop_2,True,False,9,Monday,False,False
2024-01-08 09:01:31,john.smith,file_access,Engineering,0,San Francisco,laptop_1,True,False,9,Monday,False,False
2024-01-08 09:02:29,jane.doe,login,HR,0,San Francisco,laptop_3,True,False,9,Monday,False,False
2024-01-08 09:03:07,bob.johnson,login,Finance,0,London,laptop_2,True,False,9,Monday,False,False
2024-01-08 09:06:49,jane.doe,download,HR,58,San Francisco,laptop_3,True,False,9,Monday,False,False
2024-01-08 09:12:53,alice.williams,file_access,HR,0,NYC,laptop_3,True,False,9,Monday,False,False
2024-01-08 09:13:04,alice.williams,login,HR,0,London,laptop_1,True,False,9,Monday,False,False
2024-01-08 09:13:54,alice.williams,file_access,HR,0,San Francisco,laptop_1,True,False,9,Monday,False,False
2024-01-08 09:13:57,charlie.brown,download,IT,35,NYC,laptop_1,True,False,9,Monday,False,False
2024-01-08 09:17:52,bob.johnson,email_sent,Finance,0,London,laptop_2,True,False,9,Monday,False,False
2024-01-08 09:18:09,charlie.brown,login,IT,0,NYC,laptop_2,True,False,9,Monday,False,False
2024-01-08 09:18:10,bob.johnson,login,Finance,0,NYC,laptop_1,True,False,9,Monday,False,False
2024-01-08 09:19:20,charlie.brown,email_sent,IT,0,San Francisco,laptop_2,True,False,9,Monday,False,False
2024-01-08 09:20:27,john.smith,file_access,Engineering,0,San Francisco,laptop_1,True,False,9,Monday,False,False
2024-01-08 09:26:40,john.smith,download,Engineering,9,NYC,laptop_2,True,False,9,Monday,False,False
2024-01-08 09:26:47,john.smith,login,Engineering,0,NYC,laptop_3,True,False,9,Monday,False,False
2024-01-08 09:28:13,bob.johnson,email_sent,Finance,0,NYC,laptop_2,True,False,9,Monday,False,False
2024-01-08 09:28:58,charlie.brown,login,IT,0,London,laptop_3,True,False,9,Monday,False,False
2024-01-08 09:30:43,charlie.brown,file_access,IT,0,London,laptop_2,True,False,9,Monday,False,False
2024-01-08 09:33:21,john.smith,file_access,Engineering,0,San Francisco,laptop_1,True,False,9,Monday,False,False
2024-01-08 09:36:27,alice.williams,download,HR,37,San Francisco,laptop_1,True,False,9,Monday,False,False
2024-01-08 09:36:47,alice.williams,download,HR,94,San Francisco,laptop_1,True,False,9,Monday,False,False
2024-01-08 09:39:24,alice.williams,download,HR,1,NYC,laptop_2,True,False,9,Monday,False,False
2024-01-08 09:40:49,bob.johnson,file_access,Finance,0,NYC,laptop_2,True,False,9,Monday,False,False
2024-01-08 09:41:25,jane.doe,login,HR,0,London,laptop_3,True,False,9,Monday,False,False
2024-01-08 09:42:19,john.smith,download,Engineering,75,London,laptop_2,True,False,9,Monday,False,False
2024-01-08 09:44:41,charlie.brown,file_access,IT,0,NYC,laptop_1,True,False,9,Monday,False,False
2024-01-08 09:45:20,alice.williams,login,HR,0,San Francisco,laptop_2,True,False,9,Monday,False,False
2024-01-08 09:45:25,john.smith,file_access,Engineering,0,London,laptop_3,True,False,9,Monday,False,False
2024-01-08 09:46:10,alice.williams,file_access,HR,0,London,laptop_2,True,False,9,Monday,False,False
2024-01-08 09:47:02,alice.williams,download,HR,57,NYC,laptop_3,True,False,9,Monday,False,False
2024-01-08 09:47:44,jane.doe,login,HR,0,London,laptop_2,True,False,9,Monday,False,False
2024-01-08 09:49:26,alice.williams,login,HR,0,London,laptop_3,True,False,9,Monday,False,False
2024-01-08 09:50:31,alice.williams,email_sent,HR,0,San Francisco,laptop_2,True,False,9,Monday,False,False
2024-01-08 09:51:14,john.smith,download,Engineering,99,London,laptop_3,True,False,9,Monday,False,False
2024-01-08 09:53:50,bob.johnson,login,Finance,0,San Francisco,laptop_1,True,False,9,Monday,False,False
2024-01-08 09:54:25,bob.johnson,email_sent,Finance,0,London,laptop_1,True,False,9,Monday,False,False
2024-01-08 09:54:46,bob.johnson,email_sent,Finance,0,San Francisco,laptop_1,True,False,9,Monday,False,False
2024-01-08 09:56:26,jane.doe,file_access,HR,0,San Francisco,laptop_3,True,False,9,Monday,False,False
2024-01-08 09:56:35,john.smith,email_sent,Engineering,0,London,laptop_3,True,False,9,Monday,False,False
2024-01-08 09:58:21,bob.johnson,login,Finance,0,San Francisco,laptop_2,True,False,9,Monday,False,False
2024-01-08 09:59:46,jane.doe,download,HR,95,San Francisco,laptop_1,True,False,9,Monday,False,False
2024-01-08 10:03:17,jane.doe,email_sent,HR,0,London,laptop_3,True,False,10,Monday,False,False
2024-01-08 10:04:22,bob.johnson,download,Finance,82,San Francisco,laptop_1,True,False,10,Monday,False,False
2024-01-08 10:07:51,alice.williams,email_sent,HR,0,San Francisco,laptop_2,True,False,10,Monday,False,False
2024-01-08 10:07:56,bob.johnson,email_sent,Finance,0,San Francisco,laptop_2,True,False,10,Monday,False,False
2024-01-08 10:09:17,jane.doe,login,HR,0,London,laptop_3,True,False,10,Monday,False,False
2024-01-08 10:10:31,bob.johnson,login,Finance,0,London,laptop_3,True,False,10,Monday,False,False
2024-01-08 10:10:39,bob.johnson,download,Finance,85,NYC,laptop_2,True,False,10,Monday,False,False
2024-01-08 10:14:20,bob.johnson,email_sent,Finance,0,NYC,laptop_3,True,False,10,Monday,False,False
2024-01-08 10:19:05,alice.williams,file_access,HR,0,San Francisco,laptop_3,True,False,10,Monday,False,False
2024-01-08 10:22:52,jane.doe,download,HR,16,London,laptop_3,True,False,10,Monday,False,False
2024-01-08 10:24:24,charlie.brown,file_access,IT,0,NYC,laptop_1,True,False,10,Monday,False,False
2024-01-08 10:26:38,charlie.brown,download,IT,39,London,laptop_3,True,False,10,Monday,False,False
2024-01-08 10:27:18,charlie.brown,download,IT,19,NYC,laptop_2,True,False,10,Monday,False,False
2024-01-08 10:27:48,jane.doe,email_sent,HR,0,NYC,laptop_2,True,False,10,Monday,False,False
2024-01-08 10:30:58,jane.doe,login,HR,0,London,laptop_1,True,False,10,Monday,False,False
2024-01-08 10:34:42,john.smith,file_access,Engineering,0,San Francisco,laptop_1,True,False,10,Monday,False,False
2024-01-08 10:36:54,charlie.brown,email_sent,IT,0,London,laptop_3,True,False,10,Monday,False,False
2024-01-08 10:38:09,john.smith,file_access,Engineering,0,NYC,laptop_2,True,False,10,Monday,False,False
2024-01-08 10:39:01,john.smith,login,Engineering,0,San Francisco,laptop_2,True,False,10,Monday,False,False
2024-01-08 10:40:41,alice.williams,download,HR,20,London,laptop_1,True,False,10,Monday,False,False
2024-01-08 10:41:01,bob.johnson,file_access,Finance,0,London,laptop_1,True,False,10,Monday,False,False
2024-01-08 10:46:13,john.smith,file_access,Engineering,0,NYC,laptop_1,True,False,10,Monday,False,False
2024-01-08 10:46:13,bob.johnson,email_sent,Finance,0,NYC,laptop_1,True,False,10,Monday,False,False
2024-01-08 10:46:34,bob.johnson,download,Finance,91,London,laptop_2,True,False,10,Monday,False,False
2024-01-08 10:49:27,charlie.brown,download,IT,44,San Francisco,laptop_3,True,False,10,Monday,False,False
2024-01-08 10:50:13,john.smith,download,Engineering,8,London,laptop_2,True,False,10,Monday,False,False
2024-01-08 10:51:27,charlie.brown,download,IT,41,NYC,laptop_1,True,False,10,Monday,False,False
2024-01-08 10:55:32,bob.johnson,login,Finance,0,London,laptop_3,True,False,10,Monday,False,False
2024-01-08 10:56:38,charlie.brown,email_sent,IT,0,NYC,laptop_1,True,False,10,Monday,False,False
2024-01-08 11:01:54,alice.williams,login,HR,0,San Francisco,laptop_2,True,False,11,Monday,False,False
2024-01-08 11:03:16,alice.williams,download,HR,53,NYC,laptop_1,True,False,11,Monday,False,False
2024-01-08 11:03:34,alice.williams,email_sent,HR,0,London,laptop_3,True,False,11,Monday,False,False
2024-01-08 11:04:32,alice.williams,email_sent,HR,0,NYC,laptop_1,True,False,11,Monday,False,False
2024-01-08 11:04:52,alice.williams,download,HR,97,London,laptop_1,True,False,11,Monday,False,False
2024-01-08 11:08:25,charlie.brown,download,IT,10,San Francisco,laptop_3,True,False,11,Monday,False,False
2024-01-08 11:09:15,charlie.brown,email_sent,IT,0,NYC,laptop_1,True,False,11,Monday,False,False
2024-01-08 11:10:31,jane.doe,file_access,HR,0,NYC,laptop_2,True,False,11,Monday,False,False
2024-01-08 11:11:06,alice.williams,email_sent,HR,0,NYC,laptop_3,True,False,11,Monday,False,False
2024-01-08 11:11:35,john.smith,login,Engineering,0,NYC,laptop_1,True,False,11,Monday,False,False
2024-01-08 11:12:39,charlie.brown,email_sent,IT,0,San Francisco,laptop_2,True,False,11,Monday,False,False
2024-01-08 11:13:04,john.smith,email_sent,Engineering,0,London,laptop_3,True,False,11,Monday,False,False
2024-01-08 11:14:36,charlie.brown,email_sent,IT,0,NYC,laptop_1,True,False,11,Monday,False,False
2024-01-08 11:17:22,alice.williams,download,HR,100,San Francisco,laptop_1,True,False,11,Monday,False,False
2024-01-08 11:17:58,bob.johnson,download,Finance,51,San Francisco,laptop_1,True,False,11,Monday,False,False
2024-01-08 11:20:43,charlie.brown,login,IT,0,San Francisco,laptop_3,True,False,11,Monday,False,False
2024-01-08 11:20:44,alice.williams,download,HR,1,San Francisco,laptop_1,True,False,11,Monday,False,False
2024-01-08 11:25:24,alice.williams,login,HR,0,San Francisco,laptop_2,True,False,11,Monday,False,False
2024-01-08 11:28:05,jane.doe,download,HR,50,San Francisco,laptop_1,True,False,11,Monday,False,False
2024-01-08 11:29:40,alice.williams,email_sent,HR,0,San Francisco,laptop_2,True,False,11,Monday,False,False
2024-01-08 11:31:21,jane.doe,email_sent,HR,0,London,laptop_3,True,False,11,Monday,False,False
2024-01-08 11:37:06,john.smith,email_sent,Engineering,0,NYC,laptop_1,True,False,11,Monday,False,False
2024-01-08 11:40:19,john.smith,email_sent,Engineering,0,San Francisco,laptop_2,True,False,11,Monday,False,False
2024-01-08 11:40:22,jane.doe,email_sent,HR,0,London,laptop_1,True,False,11,Monday,False,False
2024-01-08 11:40:48,john.smith,download,Engineering,81,San Francisco,laptop_1,True,False,11,Monday,False,False
2024-01-08 11:41:49,alice.williams,file_access,HR,0,NYC,laptop_2,True,False,11,Monday,False,False
2024-01-08 11:41:57,bob.johnson,file_access,Finance,0,San Francisco,laptop_1,True,False,11,Monday,False,False
2024-01-08 11:43:11,john.smith,login,Engineering,0,London,laptop_1,True,False,11,Monday,False,False
2024-01-08 11:43:39,alice.williams,email_sent,HR,0,San Francisco,laptop_3,True,False,11,Monday,False,False
2024-01-08 11:43:53,charlie.brown,login,IT,0,NYC,laptop_2,True,False,11,Monday,False,False
2024-01-08 11:44:23,jane.doe,email_sent,HR,0,NYC,laptop_3,True,False,11,Monday,False,False
2024-01-08 11:46:24,alice.williams,login,HR,0,NYC,laptop_2,True,False,11,Monday,False,False
2024-01-08 11:47:09,bob.johnson,email_sent,Finance,0,NYC,laptop_1,True,False,11,Monday,False,False
2024-01-08 11:47:44,john.smith,download,Engineering,61,London,laptop_1,True,False,11,Monday,False,False
2024-01-08 11:47:51,john.smith,email_sent,Engineering,0,London,laptop_3,True,False,11,Monday,False,False
2024-01-08 11:49:11,charlie.brown,login,IT,0,San Francisco,laptop_1,True,False,11,Monday,False,False
2024-01-08 11:50:14,charlie.brown,email_sent,IT,0,San Francisco,laptop_1,True,False,11,Monday,False,False
2024-01-08 12:02:00,bob.johnson,file_access,Finance,0,San Francisco,laptop_1,True,False,12,Monday,False,False
2024-01-08 12:03:17,jane.doe,login,HR,0,NYC,laptop_1,True,False,12,Monday,False,False
2024-01-08 12:04:17,charlie.brown,download,IT,42,London,laptop_3,True,False,12,Monday,False,False
2024-01-08 12:06:54,alice.williams,login,HR,0,San Francisco,laptop_3,True,False,12,Monday,False,False
2024-01-08 12:07:24,alice.williams,login,HR,0,San Francisco,laptop_1,True,False,12,Monday,False,False
2024-01-08 12:07:48,bob.johnson,login,Finance,0,San Francisco,laptop_2,True,False,12,Monday,False,False
2024-01-08 12:08:31,jane.doe,file_access,HR,0,NYC,laptop_2,True,False,12,Monday,False,False
2024-01-08 12:13:10,charlie.brown,login,IT,0,NYC,laptop_2,True,False,12,Monday,False,False
2024-01-08 12:13:58,alice.williams,file_access,HR,0,San Francisco,laptop_2,True,False,12,Monday,False,False
2024-01-08 12:16:07,alice.williams,email_sent,HR,0,NYC,laptop_1,True,False,12,Monday,False,False
2024-01-08 12:17:44,alice.williams,file_access,HR,0,San Francisco,laptop_3,True,False,12,Monday,False,False
2024-01-08 12:19:42,charlie.brown,email_sent,IT,0,San Francisco,laptop_2,True,False,12,Monday,False,False
2024-01-08 12:20:18,charlie.brown,file_access,IT,0,San Francisco,laptop_2,True,False,12,Monday,False,False
2024-01-08 12:22:27,charlie.brown,login,IT,0,San Francisco,laptop_3,True,False,12,Monday,False,False
2024-01-08 12:22:41,alice.williams,login,HR,0,San Francisco,laptop_2,True,False,12,Monday,False,False
2024-01-08 12:25:46,charlie.brown,file_access,IT,0,San Francisco,laptop_1,True,False,12,Monday,False,False
2024-01-08 12:29:09,bob.johnson,file_access,Finance,0,NYC,laptop_1,True,False,12,Monday,False,False
2024-01-08 12:30:02,alice.williams,email_sent,HR,0,London,laptop_3,True,False,12,Monday,False,False
2024-01-08 12:31:44,bob.johnson,email_sent,Finance,0,NYC,laptop_1,True,False,12,Monday,False,False
2024-01-08 12:36:06,bob.johnson,file_access,Finance,0,NYC,laptop_3,True,False,12,Monday,False,False
2024-01-08 12:39:38,jane.doe,email_sent,HR,0,London,laptop_2,True,False,12,Monday,False,False
2024-01-08 12:40:00,alice.williams,email_sent,HR,0,San Francisco,laptop_3,True,False,12,Monday,False,False
2024-01-08 12:41:48,john.smith,download,Engineering,46,NYC,laptop_3,True,False,12,Monday,False,False
2024-01-08 12:44:28,bob.johnson,login,Finance,0,London,laptop_1,True,False,12,Monday,False,False
2024-01-08 12:46:08,john.smith,file_access,Engineering,0,London,laptop_1,True,False,12,Monday,False,False
2024-01-08 12:46:23,alice.williams,download,HR,36,NYC,laptop_3,True,False,12,Monday,False,False
2024-01-08 12:48:38,john.smith,file_access,Engineering,0,San Francisco,laptop_3,True,False,12,Monday,False,False
2024-01-08 12:49:45,bob.johnson,file_access,Finance,0,London,laptop_3,True,False,12,Monday,False,False
2024-01-08 12:50:57,charlie.brown,file_access,IT,0,San Francisco,laptop_1,True,False,12,Monday,False,False
2024-01-08 12:52:15,bob.johnson,email_sent,Finance,0,London,laptop_2,True,False,12,Monday,False,False
2024-01-08 12:52:19,alice.williams,file_access,HR,0,London,laptop_1,True,False,12,Monday,False,False
2024-01-08 12:52:52,john.smith,download,Engineering,82,London,laptop_1,True,False,12,Monday,False,False
2024-01-08 12:55:28,bob.johnson,login,Finance,0,NYC,laptop_2,True,False,12,Monday,False,False
2024-01-08 12:55:33,bob.johnson,file_access,Finance,0,London,laptop_2,True,False,12,Monday,False,False
2024-01-08 12:56:58,charlie.brown,login,IT,0,San Francisco,laptop_2,True,False,12,Monday,False,False
2024-01-08 12:56:59,john.smith,file_access,Engineering,0,San Francisco,laptop_1,True,False,12,Monday,False,False
2024-01-08 12:59:51,charlie.brown,login,IT,0,San Francisco,laptop_2,True,False,12,Monday,False,False
2024-01-08 13:04:25,bob.johnson,file_access,Finance,0,London,laptop_1,True,False,13,Monday,False,False
2024-01-08 13:04:34,charlie.brown,login,IT,0,San Francisco,laptop_1,True,False,13,Monday,False,False
2024-01-08 13:06:30,bob.johnson,file_access,Finance,0,San Francisco,laptop_1,True,False,13,Monday,False,False
2024-01-08 13:09:21,charlie.brown,download,IT,85,NYC,laptop_1,True,False,13,Monday,False,False
2024-01-08 13:13:43,alice.williams,file_access,HR,0,NYC,laptop_2,True,False,13,Monday,False,False
2024-01-08 13:14:27,john.smith,email_sent,Engineering,0,London,laptop_2,True,False,13,Monday,False,False
2024-01-08 13:14:28,bob.johnson,login,Finance,0,San Francisco,laptop_3,True,False,13,Monday,False,False
2024-01-08 13:18:05,john.smith,download,Engineering,87,London,laptop_2,True,False,13,Monday,False,False
2024-01-08 13:24:26,john.smith,email_sent,Engineering,0,London,laptop_2,True,False,13,Monday,False,False
2024-01-08 13:25:43,alice.williams,login,HR,0,London,laptop_1,True,False,13,Monday,False,False
2024-01-08 13:27:39,charlie.brown,email_sent,IT,0,London,laptop_1,True,False,13,Monday,False,False
2024-01-08 13:28:49,charlie.brown,email_sent,IT,0,London,laptop_3,True,False,13,Monday,False,False
2024-01-08 13:30:25,jane.doe,email_sent,HR,0,San Francisco,laptop_2,True,False,13,Monday,False,False
2024-01-08 13:35:35,john.smith,file_access,Engineering,0,NYC,laptop_1,True,False,13,Monday,False,False
2024-01-08 13:36:44,john.smith,login,Engineering,0,NYC,laptop_2,True,False,13,Monday,False,False
2024-01-08 13:37:49,alice.williams,download,HR,83,NYC,laptop_3,True,False,13,Monday,False,False
2024-01-08 13:37:50,john.smith,download,Engineering,66,London,laptop_3,True,False,13,Monday,False,False
2024-01-08 13:39:45,john.smith,login,Engineering,0,San Francisco,laptop_1,True,False,13,Monday,False,False
2024-01-08 13:43:11,alice.williams,login,HR,0,San Francisco,laptop_3,True,False,13,Monday,False,False
2024-01-08 13:43:34,bob.johnson,email_sent,Finance,0,San Francisco,laptop_3,True,False,13,Monday,False,False
2024-01-08 13:47:27,john.smith,file_access,Engineering,0,London,laptop_1,True,False,13,Monday,False,False
2024-01-08 13:47:48,charlie.brown,download,IT,44,NYC,laptop_2,True,False,13,Monday,False,False
2024-01-08 13:52:32,jane.doe,login,HR,0,San Francisco,laptop_2,True,False,13,Monday,False,False
2024-01-08 13:53:49,charlie.brown,email_sent,IT,0,London,laptop_2,True,False,13,Monday,False,False
2024-01-08 13:54:00,charlie.brown,login,IT,0,London,laptop_1,True,False,13,Monday,False,False
2024-01-08 14:00:11,alice.williams,email_sent,HR,0,London,laptop_2,True,False,14,Monday,False,False
2024-01-08 14:00:40,john.smith,download,Engineering,66,San Francisco,laptop_1,True,False,14,Monday,False,False
2024-01-08 14:02:12,john.smith,login,Engineering,0,San Francisco,laptop_2,True,False,14,Monday,False,False
2024-01-08 14:03:40,jane.doe,email_sent,HR,0,NYC,laptop_3,True,False,14,Monday,False,False
2024-01-08 14:04:13,jane.doe,email_sent,HR,0,San Francisco,laptop_1,True,False,14,Monday,False,False
2024-01-08 14:10:06,bob.johnson,download,Finance,95,London,laptop_3,True,False,14,Monday,False,False
2024-01-08 14:11:43,alice.williams,file_access,HR,0,NYC,laptop_2,True,False,14,Monday,False,False
2024-01-08 14:11:50,john.smith,email_sent,Engineering,0,San Francisco,laptop_3,True,False,14,Monday,False,False
2024-01-08 14:14:34,charlie.brown,download,IT,12,London,laptop_2,True,False,14,Monday,False,False
2024-01-08 14:15:13,jane.doe,email_sent,HR,0,NYC,laptop_1,True,False,14,Monday,False,False
2024-01-08 14:15:14,john.smith,login,Engineering,0,NYC,laptop_1,True,False,14,Monday,False,False
2024-01-08 14:15:25,alice.williams,email_sent,HR,0,NYC,laptop_2,True,False,14,Monday,False,False
2024-01-08 14:18:31,alice.williams,download,HR,97,San Francisco,laptop_1,True,False,14,Monday,False,False
2024-01-08 14:19:45,jane.doe,download,HR,93,NYC,laptop_2,True,False,14,Monday,False,False
2024-01-08 14:19:56,bob.johnson,file_access,Finance,0,London,laptop_3,True,False,14,Monday,False,False
2024-01-08 14:21:00,charlie.brown,download,IT,17,London,laptop_1,True,False,14,Monday,False,False
2024-01-08 14:21:11,alice.williams,file_access,HR,0,London,laptop_1,True,False,14,Monday,False,False
2024-01-08 14:21:17,alice.williams,login,HR,0,London,laptop_1,True,False,14,Monday,False,False
2024-01-08 14:28:36,charlie.brown,file_access,IT,0,NYC,laptop_2,True,False,14,Monday,False,False
2024-01-08 14:28:52,john.smith,login,Engineering,0,NYC,laptop_3,True,False,14,Monday,False,False
2024-01-08 14:29:04,alice.williams,email_sent,HR,0,San Francisco,laptop_2,True,False,14,Monday,False,False
2024-01-08 14:31:18,jane.doe,file_access,HR,0,San Francisco,laptop_3,True,False,14,Monday,False,False
2024-01-08 14:31:59,john.smith,download,Engineering,55,San Francisco,laptop_3,True,False,14,Monday,False,False
2024-01-08 14:32:48,alice.williams,login,HR,0,London,laptop_2,True,False,14,Monday,False,False
2024-01-08 14:33:53,bob.johnson,login,Finance,0,San Francisco,laptop_1,True,False,14,Monday,False,False
2024-01-08 14:35:44,john.smith,file_access,Engineering,0,San Francisco,laptop_2,True,False,14,Monday,False,False
2024-01-08 14:35:57,alice.williams,download,HR,100,London,laptop_1,True,False,14,Monday,False,False
2024-01-08 14:37:20,charlie.brown,file_access,IT,0,San Francisco,laptop_3,True,False,14,Monday,False,False
2024-01-08 14:38:07,jane.doe,login,HR,0,NYC,laptop_2,True,False,14,Monday,False,False
2024-01-08 14:39:45,jane.doe,email_sent,HR,0,San Francisco,laptop_1,True,False,14,Monday,False,False
2024-01-08 14:41:48,bob.johnson,file_access,Finance,0,London,laptop_2,True,False,14,Monday,False,False
2024-01-08 14:43:02,jane.doe,file_access,HR,0,London,laptop_1,True,False,14,Monday,False,False
2024-01-08 14:44:59,alice.williams,download,HR,89,NYC,laptop_2,True,False,14,Monday,False,False
2024-01-08 14:46:18,alice.williams,email_sent,HR,0,NYC,laptop_1,True,False,14,Monday,False,False
2024-01-08 14:47:40,john.smith,file_access,Engineering,0,San Francisco,laptop_1,True,False,14,Monday,False,False
2024-01-08 14:47:41,jane.doe,login,HR,0,NYC,laptop_1,True,False,14,Monday,False,False
2024-01-08 14:47:42,charlie.brown,login,IT,0,London,laptop_2,True,False,14,Monday,False,False
2024-01-08 14:47:55,jane.doe,email_sent,HR,0,San Francisco,laptop_2,True,False,14,Monday,False,False
2024-01-08 14:48:10,jane.doe,email_sent,HR,0,San Francisco,laptop_1,True,False,14,Monday,False,False
2024-01-08 14:50:32,alice.williams,email_sent,HR,0,NYC,laptop_3,True,False,14,Monday,False,False
2024-01-08 14:51:43,alice.williams,download,HR,55,San Francisco,laptop_1,True,False,14,Monday,False,False
2024-01-08 14:54:00,john.smith,login,Engineering,0,San Francisco,laptop_2,True,False,14,Monday,False,False
2024-01-08 14:54:53,alice.williams,download,HR,29,NYC,laptop_2,True,False,14,Monday,False,False
2024-01-08 14:55:37,john.smith,file_access,Engineering,0,NYC,laptop_3,True,False,14,Monday,False,False
2024-01-08 14:57:31,john.smith,file_access,Engineering,0,San Francisco,laptop_3,True,False,14,Monday,False,False
2024-01-08 14:58:00,jane.doe,login,HR,0,San Francisco,laptop_3,True,False,14,Monday,False,False
2024-01-08 14:59:03,bob.johnson,login,Finance,0,London,laptop_3,True,False,14,Monday,False,False
2024-01-08 14:59:04,charlie.brown,file_access,IT,0,NYC,laptop_1,True,False,14,Monday,False,False
2024-01-08 15:01:12,bob.johnson,file_access,Finance,0,London,laptop_1,True,False,15,Monday,False,False
2024-01-08 15:02:07,jane.doe,file_access,HR,0,San Francisco,laptop_2,True,False,15,Monday,False,False
